panel_key,panel_title,parameter_name,parameter_label,scenario,parameter_value,horizon,discounted_cumulative_defender_utility,discounted_cumulative_attacker_utility,undiscounted_cumulative_defender_utility,mean_attack_probability,terminal_public_belief_mean
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,1,-4.591666666666668,2.3000000000000007,-4.591666666666668,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,2,-8.494583333333335,4.255000000000001,-9.183333333333335,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,3,-11.812062500000001,5.916750000000001,-13.775000000000002,0.9358333333333334,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,4,-14.631919791666668,7.329237500000001,-18.36666666666667,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,5,-17.028798489583334,8.529851875000002,-22.95833333333334,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,6,-19.0661453828125,9.550374093750003,-27.550000000000008,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,7,-20.797890242057292,10.417817979687504,-32.14166666666667,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,8,-22.269873372415365,11.155145282734379,-36.73333333333334,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,9,-23.52105903321973,11.781873490324223,-41.32500000000001,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,10,-24.584566844903435,12.31459246677559,-45.91666666666668,0.9358333333333333,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,11,-25.488548484834585,12.767403596759252,-50.50833333333335,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,12,-26.256932878776063,13.152293057245364,-55.100000000000016,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,13,-26.91005961362632,13.47944909865856,-59.691666666666684,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,14,-27.465217338249037,13.757531733859775,-64.28333333333335,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,1.5,15,-27.937101404178346,13.993901973780808,-68.87500000000001,0.9358333333333332,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,1,-4.688888888888888,2.300000000000001,-4.688888888888888,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,2,-8.674444444444445,4.255000000000002,-9.377777777777778,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,3,-12.062166666666668,5.916750000000003,-14.066666666666668,0.9144444444444445,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,4,-14.941730555555559,7.329237500000003,-18.75555555555556,0.9144444444444445,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,5,-17.38935986111111,8.529851875000004,-23.444444444444443,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,6,-19.469844770833333,9.550374093750005,-28.133333333333333,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,7,-21.238256944097223,10.417817979687507,-32.82222222222222,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,8,-22.741407291371523,11.15514528273438,-37.51111111111111,0.9144444444444444,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,9,-24.019085086554686,11.781873490324225,-42.2,0.9144444444444445,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,10,-25.10511121246037,12.314592466775592,-46.88888888888889,0.9144444444444446,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,11,-26.028233419480205,12.767403596759253,-51.57777777777778,0.9144444444444446,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,12,-26.812887295447062,13.152293057245364,-56.26666666666668,0.9144444444444447,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,13,-27.479843090018903,13.47944909865856,-60.95555555555557,0.9144444444444447,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,14,-28.04675551540495,13.757531733859777,-65.64444444444446,0.9144444444444445,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.0,15,-28.528631076983096,13.993901973780812,-70.33333333333334,0.9144444444444446,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,1,-4.786111111111113,2.3000000000000003,-4.786111111111113,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,2,-8.854305555555559,4.255000000000001,-9.572222222222226,0.8930555555555556,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,3,-12.312270833333336,5.91675,-14.358333333333336,0.8930555555555556,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,4,-15.25154131944445,7.329237500000001,-19.144444444444453,0.8930555555555556,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,5,-17.74992123263889,8.529851875000002,-23.930555555555557,0.8930555555555555,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,6,-19.87354415885417,9.550374093750001,-28.71666666666667,0.8930555555555556,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,7,-21.67862364613716,10.417817979687502,-33.50277777777779,0.8930555555555556,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,8,-23.212941210327692,11.155145282734377,-38.2888888888889,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,9,-24.517111139889654,11.781873490324221,-43.07500000000001,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,10,-25.625655580017312,12.314592466775588,-47.86111111111112,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,11,-26.56791835412583,12.76740359675925,-52.64722222222223,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,12,-27.36884171211807,13.152293057245362,-57.433333333333344,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,13,-28.049626566411472,13.479449098658558,-62.219444444444456,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,14,-28.628293692560856,13.757531733859773,-67.00555555555557,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,2.5,15,-29.120160749787836,13.993901973780808,-71.79166666666669,0.8930555555555557,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,1,-4.883333333333335,2.3000000000000007,-4.883333333333335,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,2,-9.03416666666667,4.255000000000001,-9.76666666666667,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,3,-12.562375000000003,5.916750000000001,-14.650000000000004,0.8716666666666667,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,4,-15.561352083333336,7.329237500000001,-19.53333333333334,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,5,-18.11048260416667,8.529851875000002,-24.41666666666667,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,6,-20.277243546875003,9.550374093750003,-29.300000000000004,0.8716666666666669,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,7,-22.118990348177086,10.417817979687504,-34.18333333333334,0.8716666666666669,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,8,-23.684475129283857,11.155145282734379,-39.06666666666667,0.8716666666666669,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,9,-25.015137193224614,11.781873490324223,-43.95,0.8716666666666669,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,10,-26.146199947574257,12.31459246677559,-48.833333333333336,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,11,-27.10760328877145,12.767403596759252,-53.71666666666667,0.8716666666666668,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,12,-27.924796128789065,13.152293057245364,-58.6,0.8716666666666667,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,13,-28.619410042804038,13.47944909865856,-63.483333333333334,0.8716666666666667,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,14,-29.209831869716766,13.757531733859775,-68.36666666666667,0.8716666666666667,0.6500003500000001
c_theta1_scenario_a,真实系统伪装成本 c_theta1（场景 A）,c_theta1,真实系统伪装成本 c_theta1,scenario_a,3.0,15,-29.711690422592586,13.993901973780808,-73.25000000000001,0.8716666666666666,0.6500003500000001
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,1,1.533,-5.551115123125783e-17,1.533,0.057749999999999996,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,2,2.8360499999999997,-4.718447854656915e-17,3.066,0.057749999999999996,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,3,3.9436424999999993,-4.0106806764583776e-17,4.599,0.057749999999999996,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,4,4.885096124999999,-3.409078574989621e-17,6.132,0.057749999999999996,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,5,5.685331706249999,-2.8977167887411775e-17,7.664999999999999,0.05774999999999999,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,6,6.365531950312499,-8.014174393555783e-17,9.197999999999999,0.05774999999999999,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,7,6.943702157765624,-6.812048234522416e-17,10.730999999999998,0.05774999999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,8,7.43514683410078,-5.790240999344053e-17,12.263999999999998,0.05774999999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,9,7.852874808985662,-4.921704849442445e-17,13.796999999999997,0.05774999999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,10,8.207943587637812,-4.183449122026078e-17,15.329999999999997,0.05774999999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,11,8.50975204949214,-3.5559317537221667e-17,16.862999999999996,0.057749999999999975,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,12,8.76628924206832,-3.0225419906638416e-17,18.395999999999997,0.057749999999999975,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,13,8.984345855758072,-8.120275815190048e-17,19.929,0.057749999999999975,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,14,9.169693977394362,-6.902234442911541e-17,21.462,0.057749999999999975,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,0.9,15,9.327239880785207,-5.866899276474809e-17,22.995,0.057749999999999975,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,1,1.4069999999999998,0.0,1.4069999999999998,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,2,2.60295,0.0,2.8139999999999996,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,3,3.6195074999999997,5.551115123125783e-17,4.220999999999999,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,4,4.483581374999999,4.718447854656915e-17,5.627999999999999,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,5,5.218044168749999,4.0106806764583776e-17,7.034999999999999,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,6,5.842337543437498,8.960193698115404e-17,8.441999999999998,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,7,6.372986911921873,7.616164643398093e-17,9.848999999999998,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,8,6.824038875133592,6.473739946888378e-17,11.255999999999998,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,9,7.207433043863553,1.1053794077980905e-16,12.662999999999998,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,10,7.5333180872840195,9.395724966283769e-17,14.069999999999999,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,11,7.8103203741914164,7.986366221341202e-17,15.476999999999999,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,12,8.045772318062703,1.2339526411265805e-16,16.883999999999997,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,13,8.245906470353297,1.0488597449575934e-16,18.290999999999997,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,14,8.416020499800302,8.915307832139543e-17,19.697999999999997,0.07058333333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.1,15,8.560617424830257,7.578011657318612e-17,21.104999999999997,0.07058333333333332,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,1,1.2494999999999996,0.0,1.2494999999999996,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,2,2.3115749999999995,0.0,2.498999999999999,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,3,3.214338749999999,0.0,3.748499999999999,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,4,3.981687937499999,0.0,4.997999999999998,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,5,4.633934746874998,0.0,6.247499999999998,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,6,5.188344534843748,0.0,7.496999999999997,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,7,5.659592854617185,0.0,8.746499999999997,0.08662500000000002,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,8,6.060153926424607,0.0,9.995999999999997,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,9,6.400630837460915,0.0,11.245499999999996,0.08662500000000001,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,10,6.690036211841777,0.0,12.494999999999996,0.086625,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,11,6.93603078006551,0.0,13.744499999999995,0.086625,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,12,7.145126163055682,0.0,14.993999999999994,0.086625,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,13,7.322857238597329,0.0,16.243499999999994,0.08662499999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,14,7.4739286528077296,0.0,17.492999999999995,0.08662499999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.35,15,7.60233935488657,0.0,18.742499999999996,0.08662499999999998,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,1,1.0290000000000001,-1.1102230246251565e-16,1.0290000000000001,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,2,1.9036500000000003,-2.0539125955565397e-16,2.0580000000000003,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,3,2.6471025000000004,-2.856048730848215e-16,3.0870000000000006,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,4,3.2790371250000003,-3.5378644458461393e-16,4.1160000000000005,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,5,3.81618155625,-4.117407803594375e-16,5.1450000000000005,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,6,4.2727543228125,-4.610019657680375e-16,6.174,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,7,4.660841174390625,-5.028739733653475e-16,7.203,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,8,4.990714998232031,-5.38465179823061e-16,8.232000000000001,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,9,5.271107748497227,-5.687177053121175e-16,9.261000000000001,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,10,5.509441586222643,-5.944323519778154e-16,10.290000000000001,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,11,5.712025348289246,-6.162898016436588e-16,11.319,0.1090833333333333,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,12,5.884221546045859,-6.348686338596256e-16,12.348,0.10908333333333331,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,13,6.03058831413898,-6.506606412431973e-16,13.377,0.10908333333333332,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,14,6.1550000670181335,-6.640838475192333e-16,14.406,0.10908333333333332,0.35000029166666663
c_theta2_scenario_b,蜜罐系统伪装成本 c_theta2（场景 B）,c_theta2,蜜罐系统伪装成本 c_theta2,scenario_b,1.7,15,6.2607500569654135,-6.75493572853864e-16,15.435,0.10908333333333334,0.35000029166666663
